,Datetime,Tweet Id,Text,Username,Label,Lang
92,2023-03-27 23:05:58+00:00,1640490374375395329,"@PauluzPalallo @FadlanRizky_28 @andrewmuntu @idextratime Lgbt gmn?lgbt tu produk barat ditolak fifa bisa, sama halnya rusia yg dibanned fifa atas kepentingan barat.",S3goM,,
93,2023-03-27 23:05:41+00:00,1640490302782750721,@jansen_jsp Rusia dibanned kenapa ya sama FIFA? gak boleh kualifikasi Pildun.,weedy_wd,,
94,2023-03-27 23:04:46+00:00,1640490072238702600,"@FadlanRizky_28 @andrewmuntu @idextratime Qatar melarang lgbt lolos, mmg hrs kuat lobinya, sementara yg komen goblok2in lu jd budak fifa, manut aj dicemplungin jurang.",S3goM,,
95,2023-03-27 23:04:16+00:00,1640489946170675205,"@YulianaMatsush2 @Adi_8002 Yahudi yaaah??🤪😁🤣😛. Atau turunan israel. Lo pintar , lo baik😛🤣🤣😁🤪. Indonesia itu fifa rangking 151🤪🤣. Jangan mimpi jadi juara jgn mimpi jadi hebat. Lagian bakal uang banyak yg kluar lebih baik buat bantu rakyat miskin. Lagian rakyat gak bakal dpt makan dari fifa🤣🤪",GusIwan72,,
96,2023-03-27 23:04:00+00:00,1640489879472685056,@Juxtmanu Fifa,Krepublics2_,,
97,2023-03-27 23:04:00+00:00,1640489878029828109,"@DendraKen @Malika6027 Rusia di ban sama UEFA, bukan FIFA lagi, dan kenapa pildun gak ada? Karna emg gak lolos, 
Penjajahan atas dunia harus dihapuskan?! Kenapa masih nerima Jepang, jerman, Belanda, dkk. Kenapa ada kejadian Timor Timor? Kenapa papua mau merdeka gak di kasih? Katanya patuhi UUD 1945?",JyurinSYMK,,
98,2023-03-27 23:03:58+00:00,1640489871214256128,@gede_sumitra @AdhieMassardi Alasan FIFA adalah indonesia tidak aman. Mungkin informasi kanjuruhan adalah salah satu alasan FIFA.,che_guefara,,
99,2023-03-27 23:03:42+00:00,1640489802507198464,@XGP_PC_LATAM Fifa,Logicbtww,,
100,2023-03-27 23:03:03+00:00,1640489637289533443,@idextratime Terima kasih banyak tuk FIFA 👍,AndharLee,,
101,2023-03-27 23:02:45+00:00,1640489565688573954,"@rezhend @sosmedkeras Rusia aja yg dimusuhi banyk negara masih gabung FIFA, ini negara jauh di atas rata² ngelunjak.",Hikmatsyah999,,
102,2023-03-27 23:02:36+00:00,1640489525431394308,"@mohmahfudmd Dan begitu pula sebaliknya,
Palestina tidak akan berdiplomasi dengan FIFA, jika Indonesia terkena sanksi FiFA.

Sebuah persahabatan yang indah ya Prof.

Sayang @gakbenar",gakbenar,,
103,2023-03-27 23:02:34+00:00,1640489516585877504,"@PakarINTELek @mohmahfudmd Yg butuh  pildun siapa, FIFA  ?????????
Wkkkk...",SiaLea67,,
104,2023-03-27 23:01:53+00:00,1640489347169550336,"@asgharsaleh @jansen_jsp Maksudnya, kalo disangsi FIFA,  nasibnya kaya kejadian di panjuruhan ya?.  

😁🙏",rudyjatmiko,,
105,2023-03-27 23:01:53+00:00,1640489344392736768,@pn7l7h Itu dramatisasi saja.. Andai2 atau menduga2. hayalan bahasa lainnya. Lihat saja faktanya nanti gmna. Tanpa FIFA sepak bola masih bisa jalan koq,Ayah_Nahl,,
